epoch,lr,target_pos_x,target_pos_y,total,pulse,silence,contrast,efficiency,pre_pulse,frequency,frequency_loss,target_peak,sidelobe_peak,total_energy,trajectory_length,trajectory_penalty,jerk,jerk_penalty,trajectory_region,trajectory_region_penalty,target_band_power,off_band_power
553,0.001,0.05,0.05,0.1316014528274536,-1.6642520427703857,0.00013889918045606464,0.16415736079216003,0.007561154197901487,0.001668405020609498,0.23083823919296265,0.004616764839738607,0.001664252020418644,0.002473699627444148,2.101800049558733e-07,0.05195004120469093,0.005195004399865866,3.5408739051945304e-08,3.540873705354386e-10,0.027725884690880775,1.3862942457199097,0.16103707253932953,0.0007434703293256462
554,0.001,0.05,0.05,0.12759065628051758,-1.665497899055481,0.00013863857020623982,0.16117136180400848,0.007540286518633366,0.0016716612735763192,0.23109623789787292,0.0046219248324632645,0.0016654978971928358,0.0024444626178592443,2.0991276983295393e-07,0.051760971546173096,0.00517609715461731,3.511591017968385e-08,3.511591017968385e-10,0.027725884690880775,1.3862942457199097,0.16075244545936584,0.0007429858087562025
555,0.001,0.05,0.05,0.12465345859527588,-1.6631501913070679,0.00013767604832537472,0.15809792280197144,0.007525687105953693,0.001672989223152399,0.2289462387561798,0.004578924737870693,0.001663150149397552,0.0024125543422997,2.089182089548558e-07,0.05128815025091171,0.005128815304487944,3.5007850840429455e-08,3.5007849397139523e-10,0.027725884690880775,1.3862942457199097,0.15822425484657288,0.0007244970183819532
556,0.001,0.05,0.05,0.12707984447479248,-1.6624412536621094,0.00013765516632702202,0.1599968820810318,0.007530261762440205,0.0016710538184270263,0.2287612110376358,0.004575224127620459,0.0016624412965029478,0.0024311894085258245,2.0886770357719797e-07,0.051298029720783234,0.005129802972078323,3.5538846532290336e-08,3.5538846865357243e-10,0.027725884690880775,1.3862942457199097,0.15870817005634308,0.0007261254941113293
557,0.001,0.05,0.05,0.13109195232391357,-1.6629178524017334,0.00013852126721758395,0.16364990174770355,0.007557806558907032,0.0016668825410306454,0.22951292991638184,0.004590258467942476,0.0016629179008305073,0.0024679580237716436,2.097514908427911e-07,0.05189548805356026,0.005189548712223768,3.6394581570675655e-08,3.639458179272026e-10,0.027725884690880775,1.3862942457199097,0.16111794114112854,0.000739573035389185
558,0.001,0.05,0.05,0.12417483329772949,-1.6621603965759277,0.00013853691052645445,0.1590215563774109,0.007569904904812574,0.0016659831162542105,0.2264646589756012,0.004529293160885572,0.0016621603863313794,0.0024212957359850407,2.098965694585786e-07,0.051804035902023315,0.0051804035902023315,3.671043913300309e-08,3.6710437467668555e-10,0.027725884690880775,1.3862942457199097,0.16021715104579926,0.0007256704848259687
559,0.001,0.05,0.05,0.13412702083587646,-1.6577242612838745,0.00013768771896138787,0.1601906418800354,0.007578596472740173,0.0016637262888252735,0.23082822561264038,0.004616564605385065,0.0016577242640778422,0.002430768683552742,2.0902145081436174e-07,0.05158182233572006,0.005158182233572006,3.677075355312809e-08,3.677075310903888e-10,0.027725884690880775,1.3862942457199097,0.15619845688343048,0.0007211003685370088
560,0.001,0.05,0.05,0.13503563404083252,-1.6590496301651,0.00013783713802695274,0.16215874254703522,0.007572215050458908,0.0016631876351311803,0.23106767237186432,0.004621353466063738,0.0016590496525168419,0.002451112261041999,2.0917831022870814e-07,0.05191473662853241,0.005191473755985498,3.737555687166605e-08,3.7375555428376117e-10,0.027725884690880775,1.3862942457199097,0.155736044049263,0.0007197113591246307
561,0.001,0.05,0.05,0.1315234899520874,-1.665024757385254,0.0001389496901538223,0.16472719609737396,0.007560756057500839,0.001663048635236919,0.23090355098247528,0.004618071019649506,0.0016650247853249311,0.0024797844234853983,2.1036346709024656e-07,0.052604712545871735,0.0052604712545871735,3.8425746140546835e-08,3.842574591850223e-10,0.027725884690880775,1.3862942457199097,0.1584501713514328,0.0007317342096939683
562,0.001,0.05,0.05,0.13681244850158691,-1.6659603118896484,0.00013939820928499103,0.16749891638755798,0.007569723762571812,0.0016591089079156518,0.23431745171546936,0.00468634907156229,0.0016659602988511324,0.00250796927139163,2.1084888146560843e-07,0.05293917655944824,0.005293917842209339,3.914935575721756e-08,3.914935597926217e-10,0.027725884690880775,1.3862942457199097,0.1593315750360489,0.0007466834504157305
563,0.001,0.05,0.05,0.1273031234741211,-1.665293574333191,0.00013859168393537402,0.1597418487071991,0.00754593824967742,0.0016617848305031657,0.23196455836296082,0.004639291204512119,0.0016652935883030295,0.0024300653021782637,2.100187543874199e-07,0.052495718002319336,0.0052495719864964485,3.902990641790893e-08,3.9029904308485186e-10,0.027725884690880775,1.3862942457199097,0.1581222265958786,0.0007335751433856785
564,0.001,0.05,0.05,0.12915587425231934,-1.6577128171920776,0.0001373806589981541,0.1545703113079071,0.007569997105747461,0.0016603890107944608,0.23144567012786865,0.004628913477063179,0.0016577128553763032,0.0023745594080537558,2.0878140105651255e-07,0.05190723389387131,0.005190723575651646,3.8638461319351336e-08,3.8638459098905287e-10,0.027725884690880775,1.3862942457199097,0.15505805611610413,0.0007177504012361169
565,0.001,0.05,0.05,0.13013994693756104,-1.6566675901412964,0.00013748365745414048,0.15710870921611786,0.007582382764667273,0.0016591286985203624,0.22881768643856049,0.004576353821903467,0.0016566675622016191,0.0023994208313524723,2.0886031393274607e-07,0.05207866430282593,0.005207866430282593,3.871324238957641e-08,3.8713240946286476e-10,0.027725884690880775,1.3862942457199097,0.15610358119010925,0.0007143852999433875
566,0.001,0.05,0.05,0.1285778284072876,-1.6611835956573486,0.00013842867338098586,0.16051144897937775,0.007575666066259146,0.0016613913467153907,0.22832392156124115,0.004566478542983532,0.0016611835453659296,0.0024357063230127096,2.0981040904644033e-07,0.052563488483428955,0.005256348755210638,3.887181776462967e-08,3.887181687645125e-10,0.027725884690880775,1.3862942457199097,0.15988685190677643,0.0007301199366338551
567,0.001,0.05,0.05,0.12598931789398193,-1.6623501777648926,0.00013840450264979154,0.1593332439661026,0.007563196122646332,0.0016662358539178967,0.22809672355651855,0.004561934620141983,0.0016623501433059573,0.002424507634714246,2.0975828363134497e-07,0.052475035190582275,0.0052475035190582275,3.8188503026503895e-08,3.818850236037008e-10,0.027725884690880775,1.3862942457199097,0.15994411706924438,0.0007296546828001738
568,0.001,0.05,0.05,0.12640106678009033,-1.6609227657318115,0.00013752281665802002,0.15808233618736267,0.0075419144704937935,0.00167233613319695,0.22841526567935944,0.00456830533221364,0.0016609227750450373,0.0024112847167998552,2.0881030593500327e-07,0.051801715046167374,0.005180171690881252,3.7114780582214735e-08,3.7114780693237037e-10,0.027725884690880775,1.3862942457199097,0.15721632540225983,0.0007182122790254653
569,0.001,0.05,0.05,0.12319791316986084,-1.6639792919158936,0.0001377410371787846,0.15670329332351685,0.007523049600422382,0.0016766652697697282,0.2296951860189438,0.004593903664499521,0.0016639792593196034,0.0023990224581211805,2.0905251574276917e-07,0.05146954208612442,0.005146954208612442,3.665346781644985e-08,3.6653466373159915e-10,0.027725884690880775,1.3862942457199097,0.15792728960514069,0.000725502788554877
570,0.001,0.05,0.05,0.13094830513000488,-1.6668506860733032,0.00013889231195207685,0.16338814795017242,0.007543148938566446,0.0016754840034991503,0.23358990252017975,0.004671798087656498,0.0016668506432324648,0.0024673067964613438,2.103324732161127e-07,0.051692087203264236,0.005169208627194166,3.675122428603572e-08,3.675122428603572e-10,0.027725884690880775,1.3862942457199097,0.1608247458934784,0.0007513408199883997
571,0.001,0.05,0.05,0.13545668125152588,-1.6667841672897339,0.00013866768858861178,0.16744790971279144,0.007536307908594608,0.001678051776252687,0.23401300609111786,0.004680260084569454,0.0016667841700837016,0.002507871249690652,2.1012502315898018e-07,0.051326170563697815,0.005132616963237524,3.6293375416107665e-08,3.629337386179543e-10,0.027725884690880775,1.3862942457199097,0.16084644198417664,0.0007528032874688506
572,0.001,0.05,0.05,0.13220250606536865,-1.6621001958847046,0.00013772494276054204,0.16398923099040985,0.007546246983110905,0.0016778383869677782,0.2295837104320526,0.004591674078255892,0.0016621001996099949,0.002470942446961999,2.092254902663626e-07,0.05073723942041397,0.00507372384890914,3.5464918113348176e-08,3.5464917114147454e-10,0.027725884690880775,1.3862942457199097,0.157993882894516,0.0007254564552567899
573,0.001,0.05,0.05,0.1305084228515625,-1.6603559255599976,0.0001378232118440792,0.16169431805610657,0.007569745182991028,0.0016755769029259682,0.22843073308467865,0.0045686145313084126,0.001660355948843062,0.0024471210781484842,2.094383262374322e-07,0.05061871558427811,0.005061871837824583,3.494741918075306e-08,3.4947417182351614e-10,0.027725884690880775,1.3862942457199097,0.15777574479579926,0.0007208166061900556
574,0.001,0.05,0.05,0.12631332874298096,-1.6656557321548462,0.00013895091251470149,0.16107715666294098,0.007564609404653311,0.001674605649895966,0.23011474311351776,0.004602294880896807,0.0016656557563692331,0.0024435995146632195,2.1062966482077172e-07,0.05104658007621765,0.00510465819388628,3.4941656679166044e-08,3.494165512485381e-10,0.027725884690880775,1.3862942457199097,0.1612548530101776,0.0007421424379572272
575,0.001,0.05,0.05,0.13099372386932373,-1.6662877798080444,0.00013891073467675596,0.16655457019805908,0.007552775088697672,0.001672319252975285,0.22994929552078247,0.004598985891789198,0.0016662877751514316,0.0024986895732581615,2.1045919140760816e-07,0.05119604617357254,0.005119604524224997,3.47178712445384e-08,3.471787024533768e-10,0.027725884690880775,1.3862942457199097,0.16074006259441376,0.0007392413681373
576,0.001,0.05,0.05,0.13366436958312988,-1.6638333797454834,0.00013792623940389603,0.16659493744373322,0.0075327991507947445,0.0016707234317436814,0.23017607629299164,0.004603521432727575,0.0016638333909213543,0.002497866051271558,2.0928688115873229e-07,0.05090899020433426,0.005090899299830198,3.4443210950030334e-08,3.44432093957181e-10,0.027725884690880775,1.3862942457199097,0.1574580818414688,0.0007248616893775761
577,0.001,0.05,0.05,0.1329796314239502,-1.6649577617645264,0.00013794975529890507,0.16596628725528717,0.007521186955273151,0.0016697681276127696,0.23124895989894867,0.004624979104846716,0.0016649577300995588,0.0024921416770666838,2.0924572652347706e-07,0.050990305840969086,0.005099030677229166,3.46601218836895e-08,3.46601219947118e-10,0.027725884690880775,1.3862942457199097,0.15755371749401093,0.0007286827312782407
578,0.001,0.05,0.05,0.13082754611968994,-1.6666313409805298,0.00013885491352993995,0.16471539437770844,0.0075406343676149845,0.0016659714747220278,0.23194770514965057,0.0046389540657401085,0.0016666313167661428,0.0024804696440696716,2.1020724716436234e-07,0.05156131833791733,0.00515613192692399,3.53411024889283e-08,3.5341102266883695e-10,0.027725884690880775,1.3862942457199097,0.16020657122135162,0.0007431909907609224
579,0.001,0.05,0.05,0.1270512342453003,-1.6651355028152466,0.00013883243082091212,0.16140472888946533,0.007554267533123493,0.0016618154477328062,0.22994326055049896,0.004598865285515785,0.0016651354962959886,0.0024466149043291807,2.1021079987804114e-07,0.05189524590969086,0.005189524497836828,3.6043282136688504e-08,3.6043282247710806e-10,0.027725884690880775,1.3862942457199097,0.16012462973594666,0.0007363916956819594
580,0.001,0.05,0.05,0.12929821014404297,-1.6608186960220337,0.00013765222684014589,0.1583450883626938,0.007548382040113211,0.001662928843870759,0.23097072541713715,0.0046194144524633884,0.001660818699747324,0.0024138602893799543,2.089632715751577e-07,0.05157799273729324,0.005157799459993839,3.613536847524301e-08,3.613536692093078e-10,0.027725884690880775,1.3862942457199097,0.15717850625514984,0.0007260727579705417
581,0.001,0.05,0.05,0.1321793794631958,-1.6634916067123413,0.00013745295291300863,0.1624387502670288,0.007513470482081175,0.0016708525363355875,0.23246921598911285,0.0046493844129145145,0.0016634915955364704,0.0024561332538723946,2.086644030896423e-07,0.05146988481283188,0.005146988667547703,3.6787678681093894e-08,3.678767845904929e-10,0.027725884690880775,1.3862942457199097,0.15802180767059326,0.0007347041973844171
582,0.001,0.05,0.05,0.1332939863204956,-1.6664334535598755,0.0001381124893669039,0.16671206057071686,0.007511809002608061,0.001676604151725769,0.2322147786617279,0.004644295666366816,0.001666433410719037,0.0025003373157233,2.0935412692324462e-07,0.05179746076464653,0.005179746076464653,3.747178212165636e-08,3.747178123347794e-10,0.027725884690880775,1.3862942457199097,0.16062994301319122,0.0007460130145773292
583,0.001,0.05,0.05,0.12764883041381836,-1.665460467338562,0.0001383225608151406,0.16301654279232025,0.007532795425504446,0.0016791088273748755,0.2292620986700058,0.00458524189889431,0.0016654604114592075,0.0024628955870866776,2.0969480374333216e-07,0.05186185613274574,0.005186185706406832,3.751636512561163e-08,3.7516365014589326e-10,0.027725884690880775,1.3862942457199097,0.16083531081676483,0.000737468886654824
584,0.001,0.05,0.05,0.1310204267501831,-1.6585265398025513,0.00013782929454464465,0.1587405949831009,0.007581374142318964,0.0016749505884945393,0.2299404740333557,0.004598809406161308,0.0016585264820605516,0.0024166691582649946,2.0929975619310426e-07,0.05177469551563263,0.0051774694584310055,3.693288519457383e-08,3.6932884528440013e-10,0.027725884690880775,1.3862942457199097,0.1577262282371521,0.0007253529038280249
585,0.001,0.05,0.05,0.13389194011688232,-1.6582741737365723,0.00013817455328535289,0.16224214434623718,0.007599617820233107,0.0016728497575968504,0.22903399169445038,0.004580679815262556,0.0016582742100581527,0.0024515585973858833,2.097398095202152e-07,0.051850806921720505,0.0051850806921720505,3.6862939367665604e-08,3.6862937702331067e-10,0.027725884690880775,1.3862942457199097,0.1576659083366394,0.0007222170825116336
586,0.001,0.05,0.05,0.12964260578155518,-1.6651115417480469,0.0001391700643580407,0.16498412191867828,0.007577791810035706,0.0016741279978305101,0.2289016991853714,0.0045780339278280735,0.0016651115147396922,0.0024823970161378384,2.1085935486553353e-07,0.051830340176820755,0.005183034110814333,3.7208401693078486e-08,3.7208400249788554e-10,0.027725884690880775,1.3862942457199097,0.1599748581647873,0.0007323703612200916
587,0.001,0.05,0.05,0.12885963916778564,-1.6675115823745728,0.00013908582332078367,0.1631559580564499,0.007553815376013517,0.0016723903827369213,0.2324134111404419,0.004648268222808838,0.0016675115330144763,0.0024653153959661722,2.1079635814658104e-07,0.05142340809106827,0.005142340902239084,3.7444522149598924e-08,3.744452248266583e-10,0.027725884690880775,1.3862942457199097,0.15918898582458496,0.0007399531896226108
588,0.001,0.05,0.05,0.12824177742004395,-1.6651673316955566,0.0001377719163428992,0.15706682205200195,0.007523618172854185,0.0016736183315515518,0.23565296828746796,0.004713059403002262,0.0016651672776788473,0.002403251826763153,2.0936586508923938e-07,0.050600916147232056,0.005060091614723206,3.707906870431543e-08,3.707906759409241e-10,0.027725884690880775,1.3862942457199097,0.15604013204574585,0.0007354264962486923
589,0.001,0.05,0.05,0.12822401523590088,-1.6628727912902832,0.00013747630873695016,0.15585748851299286,0.0075310468673706055,0.001669305027462542,0.23454323410987854,0.004690864589065313,0.0016628727316856384,0.002390011213719845,2.0899750552416663e-07,0.05064162611961365,0.005064162891358137,3.7113501605290367e-08,3.7113501161201157e-10,0.027725884690880775,1.3862942457199097,0.15536417067050934,0.0007287923363037407
590,0.001,0.05,0.05,0.12670350074768066,-1.663271427154541,0.00013823721383232623,0.1601695716381073,0.007552930619567633,0.0016623589908704162,0.22900564968585968,0.0045801131054759026,0.0016632714541628957,0.00243333145044744,2.0970499292616296e-07,0.05151733011007309,0.005151733290404081,3.755729949261877e-08,3.7557298937507255e-10,0.027725884690880775,1.3862942457199097,0.1580057442188263,0.0007236842648126185
